"code","iso","country","BCA.ind.1995","BCA.ind.1996","BCA.ind.1997","BCA.ind.1998","BCA.ind.1999","BCA.ind.2000","BCA.ind.2001","BCA.ind.2002","BCA.ind.2003","BCA.ind.2004","BCA.ind.2005","BCA.ind.2006","BCA.ind.2007","BCA.ind.2008","BCA.ind.2009","BCA.ind.2010","BCA.ind.2011","BCA.ind.2012","BCA.ind.2013","BCA.ind.2014","BCA.ind.2015","BCA.ind.2016","BCA.ind.2017","BCA.ind.2018","BCA.ind.2019","BCA.ind.2020","BCA.ind.2021","BCA.ind.2022"
740,"SUR","Suriname",77.2288786182332,77.2288786182332,77.2288786182332,77.2288786182332,77.2288786182332,77.2288786182332,77.2288786182332,77.2288786182332,77.2288786182332,78.2085374053147,77.5545006276855,78.7748519513055,77.6439454621471,78.9763446940592,79.372073631508,78.3099705594208,79.6298414603971,81.0690220913592,80.9791041362864,81.7189288181446,78.1261491695233,79.4947164764947,80.5029900003483,81.7787850483038,81.0736067202771,81.0736067202771,81.0736067202771,81.0736067202771
752,"SWE","Sweden",49.9412618841137,49.9412618841137,49.9412618841137,49.9412618841137,49.9412618841137,49.9412618841137,49.9412618841137,49.9412618841137,49.9412618841137,55.6567717534744,55.8340884183159,54.173451134964,57.8715343226506,59.1761786510447,60.9225032931579,59.2223904218765,62.3608396634825,60.8766776117179,62.6553142610174,61.2408318273163,64.0832527605476,64.7866492816874,66.5700943596505,64.7988385659378,66.5207446642384,66.5207446642384,66.5207446642384,66.5207446642384
756,"CHE","Switzerland",28.3093365247956,28.3093365247956,28.3093365247956,28.3093365247956,28.3093365247956,28.3093365247956,28.3093365247956,28.3093365247956,28.3093365247956,33.8675729335317,33.0427308840231,33.2982343749824,37.1997585563781,38.9904662676981,41.3936418191399,41.6446935353885,41.9991812978768,44.2437570991418,43.7802556729571,44.7217131802088,44.9433735169949,48.0298336281483,49.2493984836713,52.8053472943224,55.246087980278,55.246087980278,55.246087980278,55.246087980278
760,"SYR","Syria",34.9716457302483,34.9716457302483,34.9716457302483,34.9716457302483,34.9716457302483,34.9716457302483,34.9716457302483,34.9716457302483,34.9716457302483,35.7203063931781,36.269873824118,35.5759644693835,35.1449127022236,36.3709091678874,37.1061453124269,34.5706588953158,34.9729468599939,33.6628786862846,34.3441879403724,34.4752688183207,32.7076284564094,32.5543233151336,31.4799059303094,32.721555408032,32.2669216399801,32.2669216399801,32.2669216399801,32.2669216399801
158,"TWN","Taiwan",15.356258417029,15.356258417029,15.356258417029,15.356258417029,15.356258417029,15.356258417029,15.356258417029,15.356258417029,15.356258417029,18.1216899418919,18.9038251804283,19.6084534150691,18.5688276913304,19.7290386831266,19.0628433974575,19.0762292796288,22.9827890014245,22.2410376174994,23.2335389732326,22.3895006306258,23.8496457114388,24.8150998658487,30.0186322965736,28.6195207865769,30.3242544371025,30.3242544371025,30.3242544371025,30.3242544371025
762,"TJK","Tajikistan",44.348346359223,44.348346359223,44.348346359223,44.348346359223,44.348346359223,44.348346359223,44.348346359223,44.348346359223,44.348346359223,47.1404540048034,45.1002556018359,45.9732798822772,45.373937744577,46.5632335994043,49.3322903434629,48.2413164202886,49.357380931211,46.1009052218773,48.3801106006154,47.5825646996308,48.7919838728658,48.0100946571687,47.1874428565505,48.9598572385623,48.4622426849192,48.4622426849192,48.4622426849192,48.4622426849192
834,"TZA","Tanzania",50.8249619790463,50.8249619790463,50.8249619790463,50.8249619790463,50.8249619790463,50.8249619790463,50.8249619790463,50.8249619790463,50.8249619790463,54.5681483963768,52.9017140478558,57.1370307236219,49.4959162113324,54.1272957393962,56.014269726918,52.8456306018542,53.8703530343693,51.5295784279002,54.602273368026,54.9668937794138,50.2958167388587,51.7319186711309,57.0136479893137,54.2277733116569,56.0632436310024,56.0632436310024,56.0632436310024,56.0632436310024
764,"THA","Thailand",12.8364905716846,12.8364905716846,12.8364905716846,12.8364905716846,12.8364905716846,12.8364905716846,12.8364905716846,12.8364905716846,12.8364905716846,8.68660614221793,12.5284045374257,14.9155421239272,12.9890018951438,16.2940169563723,13.2534702118631,15.2399962790923,14.4886701860281,12.5010283817255,14.3880536863505,15.3522675226879,14.7127427156418,15.4533844020701,19.7550658028574,17.9264638703645,17.5280696536725,17.5280696536725,17.5280696536725,17.5280696536725
626,"TLS","Timor-Leste",69.4639473835024,69.4639473835024,69.4639473835024,69.4639473835024,69.4639473835024,69.4639473835024,69.4639473835024,69.4639473835024,69.4639473835024,66.0779980897904,68.54117154872,66.582776382075,71.3489173257865,73.526928303476,70.8647933680639,79.5508212007493,72.7687005036215,71.0345851533148,79.2723753532183,68.0321197397378,74.5944251983872,75.3368337111341,74.6237685039488,72.8227026786617,73.4180851274538,73.4180851274538,73.4180851274538,73.4180851274538
768,"TGO","Togo",34.4790782082644,34.4790782082644,34.4790782082644,34.4790782082644,34.4790782082644,34.4790782082644,34.4790782082644,34.4790782082644,34.4790782082644,32.4999947424451,31.940691974964,35.1733053654651,30.5705006122386,28.1863053963989,33.7561762167378,33.4575006141127,32.0164097252133,36.6165721572963,33.5177599441234,35.9535255638228,29.6572221410018,29.3558414236332,28.6318934633246,31.3535729625049,32.000295820756,32.000295820756,32.000295820756,32.000295820756
776,"TON","Tonga",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
780,"TTO","Trinidad and Tobago",78.2991540641661,78.2991540641661,78.2991540641661,78.2991540641661,78.2991540641661,78.2991540641661,78.2991540641661,78.2991540641661,78.2991540641661,80.0825177272347,78.4251112036883,79.4852293938463,79.6275736197241,82.4559458446459,84.0239535033876,79.0992020746144,82.6761467171219,83.2789441676331,81.9536380468087,84.9178824224942,82.5177435549677,80.8361055438015,84.4925492135348,86.1556570040278,85.4006603103627,85.4006603103627,85.4006603103627,85.4006603103627
788,"TUN","Tunisia",44.4176908286537,44.4176908286537,44.4176908286537,44.4176908286537,44.4176908286537,44.4176908286537,44.4176908286537,44.4176908286537,44.4176908286537,45.5112994075349,45.592451524724,43.6548239981669,43.2932060978829,43.7694822236634,46.994223276257,47.0726451357241,45.3166406865427,43.3074644820865,46.3010582972661,43.1834087055821,41.0595087111175,40.3089810113918,42.4051247825271,43.6727440451178,45.1001282474355,45.1001282474355,45.1001282474355,45.1001282474355
792,"TUR","Turkey",40.4045857862704,40.4045857862704,40.4045857862704,40.4045857862704,40.4045857862704,40.4045857862704,40.4045857862704,40.4045857862704,40.4045857862704,43.2251724034191,44.69564429897,45.0731168576312,46.5314863731105,49.375711739914,51.4177945045559,50.6536892139396,52.8560902786958,52.209746940153,53.6295776532755,55.4093154412633,54.527467952923,55.7559142439909,56.3738522126468,57.8420231881408,57.8323549291882,57.8323549291882,57.8323549291882,57.8323549291882
795,"TKM","Turkmenistan",55.300558149238,55.300558149238,55.300558149238,55.300558149238,55.300558149238,55.300558149238,55.300558149238,55.300558149238,55.300558149238,57.7614135954098,58.2054807197327,59.1611191939301,58.7129065265761,60.0031253813802,62.794350712246,58.3913618259255,61.4314871592241,56.9771952520577,60.8542664221851,60.670620257792,60.7023720559353,60.8270291246743,61.6098367669873,62.6056022310112,61.5511920298817,61.5511920298817,61.5511920298817,61.5511920298817
796,"TCA","Turks and Caicos Islands",78.2448880645819,78.2448880645819,78.2448880645819,78.2448880645819,78.2448880645819,78.2448880645819,78.2448880645819,78.2448880645819,78.2448880645819,78.6308693879496,79.2350047265752,80.5305734917319,80.3991607782501,82.6476361679071,86.1136244598037,81.0686928937437,85.4360131807844,83.5670223950687,86.5528452223761,87.3058258960904,86.9931697125798,85.8564127219401,86.98246142974,89.4498164273934,89.3275750397809,89.3275750397809,89.3275750397809,89.3275750397809
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",12.5403399000774,12.5403399000774,12.5403399000774,12.5403399000774,12.5403399000774,12.5403399000774,12.5403399000774,12.5403399000774,12.5403399000774,15.3500824806157,11.2842485598208,17.9071768920935,13.0352046792445,14.8221816800636,18.4939172624637,14.5650665840091,12.8969672616072,11.5632806535922,12.7567589066089,14.3338426879086,11.686122660601,12.413803976896,14.8753148269998,12.4594054600717,14.3671028533277,14.3671028533277,14.3671028533277,14.3671028533277
804,"UKR","Ukraine",48.9192922578045,48.9192922578045,48.9192922578045,48.9192922578045,48.9192922578045,48.9192922578045,48.9192922578045,48.9192922578045,48.9192922578045,51.3145075734892,50.617400614884,51.3309407674966,52.7355902528285,53.7144738622034,55.6202390263422,53.1110435755778,55.8499368850912,55.5997337039814,56.7434683285185,56.3188064254159,55.9591042273593,57.6330573471123,59.4748461901404,59.8166862356479,59.8711598203504,59.8711598203504,59.8711598203504,59.8711598203504
784,"ARE","United Arab Emirates",38.4388387945216,38.4388387945216,38.4388387945216,38.4388387945216,38.4388387945216,38.4388387945216,38.4388387945216,38.4388387945216,38.4388387945216,38.050992797793,38.0974068021996,36.6523319668292,36.8369622912097,36.7134397040629,35.7961662322462,33.9139860981324,36.4982513157097,32.4731510394666,33.680038541145,33.3110586814993,31.0210600973279,28.7671162212652,24.890870108783,25.6957818232671,25.6768409637158,25.6768409637158,25.6768409637158,25.6768409637158
826,"GBR","United Kingdom",34.0918023331594,34.0918023331594,34.0918023331594,34.0918023331594,34.0918023331594,34.0918023331594,34.0918023331594,34.0918023331594,34.0918023331594,41.5500398891917,43.9275172916085,44.4439076517268,45.693640436284,48.5939246141656,50.8581831613549,47.9804630231862,52.5557633025594,51.8489399065128,53.715765307695,54.7003925249027,57.5312226797644,56.0456832949116,59.2846920008288,60.7994528395106,62.0315667203616,62.0315667203616,62.0315667203616,62.0315667203616
840,"USA","United States of America",23.393825090895,23.393825090895,23.393825090895,23.393825090895,23.393825090895,23.393825090895,23.393825090895,23.393825090895,23.393825090895,32.097381253886,34.2249708360199,35.8752515964468,36.6736664485513,40.8274328796811,41.5090093974307,45.0448323365666,45.7315579576861,45.897176193432,48.1586080578796,48.4543590636127,48.4655788937443,50.0685819226809,50.0510465639092,51.2836405461487,54.9154915573078,54.9154915573078,54.9154915573078,54.9154915573078
858,"URY","Uruguay",74.2216291432757,74.2216291432757,74.2216291432757,74.2216291432757,74.2216291432757,74.2216291432757,74.2216291432757,74.2216291432757,74.2216291432757,79.750244274999,79.022245644747,78.0352536265495,73.9483410564846,81.1771013216865,83.72267129976,81.4537065280536,86.848065039658,77.8305240533317,82.8752231003401,81.2431129975057,81.5194518855818,84.4427164423608,81.743593060471,84.3398635805612,79.4253593449473,79.4253593449473,79.4253593449473,79.4253593449473
860,"UZB","Uzbekistan",46.6540714490742,46.6540714490742,46.6540714490742,46.6540714490742,46.6540714490742,46.6540714490742,46.6540714490742,46.6540714490742,46.6540714490742,48.3929300359884,48.0019267012369,49.5555624420903,49.2182619332398,49.8735195421259,53.0833865607894,50.2340844693048,52.0661352028869,48.2028440058915,51.5363303794649,50.875802432593,51.1867676316071,51.3843348466174,50.4876761437614,51.9493086035863,50.9943683259358,50.9943683259358,50.9943683259358,50.9943683259358
548,"VUT","Vanuatu",98.3419155133812,98.3419155133812,98.3419155133812,98.3419155133812,98.3419155133812,98.3419155133812,98.3419155133812,98.3419155133812,98.3419155133812,100,100,99.019266366931,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
862,"VEN","Venezuela",55.8505237938888,55.8505237938888,55.8505237938888,55.8505237938888,55.8505237938888,55.8505237938888,55.8505237938888,55.8505237938888,55.8505237938888,61.5320936116866,57.3536639256499,62.1793344541106,59.8323600132409,63.7097146463193,65.5750233454121,55.2875031237849,63.471271928568,62.4962658665171,60.2582545348216,63.6468007418339,62.4976200558977,57.3016511267613,58.9299893664617,61.5603454921481,58.1991103253659,58.1991103253659,58.1991103253659,58.1991103253659
704,"VNM","Viet Nam",1.32509875010395,1.32509875010395,1.32509875010395,1.32509875010395,1.32509875010395,1.32509875010395,1.32509875010395,1.32509875010395,1.32509875010395,0,1.60521907444419,1.7042534735473,0.827209179904514,1.06063614657481,4.67094272079285,3.12026067727282,2.63534479627,4.22185723878317,4.2569412099987,5.16515145306488,5.32879732156573,4.94780574370854,9.14865905601565,10.0815679658882,8.40656407866797,8.40656407866797,8.40656407866797,8.40656407866797
876,"WLF","Wallis and Futuna Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
732,"ESH","Western Sahara",70.4265731828164,70.4265731828164,70.4265731828164,70.4265731828164,70.4265731828164,70.4265731828164,70.4265731828164,70.4265731828164,70.4265731828164,74.0551192838838,73.3323791431015,74.577599098404,74.1004957142215,76.5629630483394,80.26910144815,78.0347443321302,78.2189349010506,76.6255919567771,78.5089053408517,80.5681511422877,79.2391744127152,79.7597041815258,80.7619261408464,81.4579863559626,82.0135903903954,82.0135903903954,82.0135903903954,82.0135903903954
887,"YEM","Yemen",57.1109195623521,57.1109195623521,57.1109195623521,57.1109195623521,57.1109195623521,57.1109195623521,57.1109195623521,57.1109195623521,57.1109195623521,57.5079800821966,57.7865791386258,58.1908982543677,55.6901499155365,57.2238244897738,58.2986845120226,56.6417938093029,55.0253056256557,54.0038951276715,54.2044177472946,53.6227918236907,52.5738930227429,50.8624325617695,44.0760671294551,44.6000895009565,43.7547863280174,43.7547863280174,43.7547863280174,43.7547863280174
894,"ZMB","Zambia",45.1297063144417,45.1297063144417,45.1297063144417,45.1297063144417,45.1297063144417,45.1297063144417,45.1297063144417,45.1297063144417,45.1297063144417,46.8802155857918,45.3531192330956,47.7180778421246,40.0454990160667,40.8627749196607,47.0325700970263,42.361995933401,39.0337411202177,37.7075584663676,41.145653495487,41.0395145381035,38.7097593013977,42.0057867607043,46.4443669182052,44.6695117079663,46.6136473264449,46.6136473264449,46.6136473264449,46.6136473264449
716,"ZWE","Zimbabwe",48.8836464339903,48.8836464339903,48.8836464339903,48.8836464339903,48.8836464339903,48.8836464339903,48.8836464339903,48.8836464339903,48.8836464339903,48.376488427112,44.7040642097792,48.0027544113581,40.7405046348714,40.7017523809971,43.8926943777849,40.4262166235755,38.7909491772668,40.2093463477935,42.9301716509884,44.319734318923,40.9751797431328,45.4482258868525,44.9414238221031,45.6467443116047,45.4952369046324,45.4952369046324,45.4952369046324,45.4952369046324
4,"AFG","Afghanistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"ALB","Albania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93678530888828,17.0299526108672,30.4263193908558,41.0966470842625,48.1092785512755,51.4601976697954,54.740375579468,56.9728995418182,58.4363275637679,59.3965081444151,59.3965081444151,59.3965081444151,59.3965081444151
12,"DZA","Algeria",88.6095392301458,88.6095392301458,88.6095392301458,88.6095392301458,88.6095392301458,58.5269391581034,42.8790182360009,29.5001301307315,35.1331788713004,46.3939088212272,70.1274274037997,83.7079901689467,91.1948403266908,90.4558686144664,82.4704490808844,67.4749091885288,61.6682442548311,52.7710505023702,55.4991010016288,57.9873803189541,66.1138638970324,72.1140538153256,75.8831462560996,77.3486343636735,76.4613414554071,76.4613414554071,76.4613414554071,76.4613414554071
20,"AND","Andorra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"AGO","Angola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00775607118075,32.7309725268706,47.8439732750843,49.672797890739,53.9632852620253,56.4650200062828,57.2798714414117,57.7465959153289,57.7465959153289,57.7465959153289,57.7465959153289
660,"AIA","Anguilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,"ATG","Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,3.52883449077615,14.0187126908305,21.4796450439006,27.3287261821343,34.2382522091452,41.1293073907775,47.395377938158,51.7133605154535,54.3671899392241,56.6822999492976,58.6163076438281,60.0131937720641,60.9207264473645,60.9207264473645,60.9207264473645,60.9207264473645
32,"ARG","Argentina",100,100,100,100,100,100,100,92.4527130977528,72.3008669298528,48.722768599962,43.3902739892177,49.2504870857633,35.0742912559943,33.9877022654856,35.5530727986951,36.7187921873829,45.0455346156322,46.7342671812571,32.8791071282595,6.78458427708382,0,0,0,0,10.5639508067705,10.5639508067705,10.5639508067705,10.5639508067705
51,"ARM","Armenia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4034222566353,36.657292713596,47.4261158215874,50.4866532810701,54.4603072084598,56.9663972620819,58.0530967432061,58.5574539281906,58.5574539281906,58.5574539281906,58.5574539281906
533,"ABW","Aruba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"AUS","Australia",100,100,100,100,100,88.997923821036,75.2037031004834,62.2645532461697,50.7274382713293,44.5371903375696,40.6354890242925,40.3580701971227,41.6651751528227,42.7712375107296,43.9258101601206,46.1399928559047,48.1909691201661,53.6569770402698,57.9274811999844,60.5169322614621,61.1335113620352,61.6826534169639,62.9155647087146,64.4361779432768,63.4592271715307,63.4592271715307,63.4592271715307,63.4592271715307
40,"AUT","Austria",75.1275264966369,75.1275264966369,75.1275264966369,75.1275264966369,75.1275264966369,88.3414557804403,99.4061858871394,100,100,96.6763817982723,86.6690999217446,68.7891827563261,53.2926453764819,44.9376206104136,24.1742336878643,7.10524167184528,1.24334062845823,3.79719299998376,6.31218186002778,12.839740379687,27.5310299288532,42.7769747861391,61.9421411672792,85.6896593321322,89.8845237630167,89.8845237630167,89.8845237630167,89.8845237630167
31,"AZE","Azerbaijan",100,100,100,100,100,100,100,80.8385639787868,19.796788368113,0,0,0,0,0,0,0,16.2776087039092,50.5491402989503,60.6120682477808,60.7390647732419,58.7076565982395,58.3532663076829,54.5894298363044,50.8021097633023,54.4084413666075,54.4084413666075,54.4084413666075,54.4084413666075
44,"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"BHR","Bahrain",100,100,100,100,100,100,100,100,100,100,98.8282980973986,86.5560369730661,74.8278083716131,64.8596903986468,58.5429872875703,55.0305417329276,57.0084758419628,64.1336753085243,72.4612328592898,82.6628581271748,85.1633804360807,83.8658954546267,82.517826308877,80.9314653081832,80.0008531367146,80.0008531367146,80.0008531367146,80.0008531367146
50,"BGD","Bangladesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,"BLR","Belarus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83032124121048,19.7938867921868,32.5213135420594,43.7290637292759,50.3124615083399,52.8730304440558,55.8476829011725,57.6038661573568,58.4548107151424,59.7268124883862,59.7268124883862,59.7268124883862,59.7268124883862
56,"BEL","Belgium",54.657715262257,54.657715262257,54.657715262257,54.657715262257,54.657715262257,59.2029533612971,63.8802700900372,64.5513423464425,69.293109025342,70.8846251645365,69.806922874049,67.2137573245051,63.5297090850318,59.0167527524414,57.2438449568406,57.0478114779882,55.8257692177707,56.569966096691,59.8349962004854,63.5077247586509,67.5356855987104,70.2275335031601,70.8784962176304,70.8562745662135,74.7793183777331,74.7793183777331,74.7793183777331,74.7793183777331
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"BOL","Bolivia",0,0,0,0,0,0,0,0,0,62.5344754390913,88.5865097445926,89.3248846575145,77.5461625073756,60.1833852698743,42.9999186232014,29.302597892451,28.3925873857295,44.383956254733,58.2318036775485,61.4722219827695,62.593180710758,63.589676217034,64.4781481460635,65.2720964964958,65.9827211530444,65.9827211530444,65.9827211530444,65.9827211530444
70,"BIH","Bosnia and Herzegovina",5.62171370744601,5.62171370744601,5.62171370744601,5.62171370744601,5.62171370744601,5.62171370744601,5.62171370744601,5.62171370744601,5.62171370744601,4.75391864159012,10.6587604233615,25.2302228210696,37.6528017079316,43.7150939693891,35.7703263852209,26.6934656518174,28.6978966854666,40.5795113716455,50.0381810826253,55.3811206092565,57.9040637681221,59.8854728045752,61.5458814223317,62.2688940294063,63.4029743932739,63.4029743932739,63.4029743932739,63.4029743932739
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"BRA","Brazil",100,100,100,100,100,100,100,100,100,90.0808207628337,75.312536500705,64.1203835038432,52.6274526932101,41.7501186325046,41.6946630763173,45.4622242540248,58.7527868474717,68.7428618615526,76.1873164943555,84.4519643103843,90.5924158315801,92.3922840090811,89.8997119239585,85.9147290599106,82.163752966683,82.163752966683,82.163752966683,82.163752966683
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3524923148718,24.0574808792923,32.1931775448555,38.8954057080472,44.2634407242146,48.5892700180247,52.1635999263947,54.7786252871239,56.9001912332751,58.5556470645923,59.730728036319,59.730728036319,59.730728036319,59.730728036319
100,"BGR","Bulgaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0482074041159,12.3611122002021,19.7955740231375,26.711691771676,30.771239797491,32.2406688686471,31.8896905512614,31.4175765305107,27.4326732801699,22.1635541149394,26.391157682761,26.391157682761,26.391157682761,26.391157682761
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,"CMR","Cameroon",100,100,100,100,100,100,100,100,100,100,100,100,100,94.0015679124999,89.0827745941004,84.4310466879076,88.823047559171,100,100,100,100,100,100,100,100,100,100,100
124,"CAN","Canada",66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,66.5347702789471,65.9683506674546,64.758166561426,62.4522626735822,58.8672321171373,59.3097295110709,59.7102512705478,59.3158546069556,60.4143806934843,62.3197057639035,65.1811624784436,68.5353551032573,71.055529753732,73.5299089480318,73.5299089480318,73.5299089480318,73.5299089480318
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"CHL","Chile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22940476464166,7.6564295877358,13.1089043867247,18.1139032012691,20.6985036367557,29.6222978303199,29.6222978303199,29.6222978303199,29.6222978303199
156,"CHN","China",7.1449498788789,7.1449498788789,7.1449498788789,7.1449498788789,7.1449498788789,0,0,0.295406510182232,0,0,0,0,0,13.3112924397793,17.6232845143706,35.1103213240197,49.9896987215245,59.6674638190075,64.3258218311504,61.295935904412,58.1936862717361,52.7559221495332,51.7514460210616,51.3981656983525,53.4210704131143,53.4210704131143,53.4210704131143,53.4210704131143
170,"COL","Colombia",62.0932036656669,62.0932036656669,62.0932036656669,62.0932036656669,62.0932036656669,80.676609785526,67.9608410360279,46.3030748690378,20.5092948158246,0,0,0,0,0,0,0,0,0,0,0,0,10.1485185919032,22.7872813423702,33.8381019086702,44.1376446972394,44.1376446972394,44.1376446972394,44.1376446972394
174,"COM","Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.012742861327,34.4108060089101,44.9399430358385,49.8939484638386,54.2646959893426,57.0612974742884,58.4922468248839,58.8810571885115,58.8810571885115,58.8810571885115,58.8810571885115
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0,0,0,0,0,0,0,0,0,0,0,0,0,5.84319068297398,17.4034924306375,24.6041640972429,32.4132570361915,39.8509129677143,45.5696206751042,50.2449533539224,53.1547318340152,55.6643183324935,57.5023829683678,58.9098999094305,59.9241619370138,59.9241619370138,59.9241619370138,59.9241619370138
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,"HRV","Croatia",100,100,100,100,100,100,100,100,100,100,100,100,100,85.3334150821155,72.1322126636622,61.7235842079394,53.4604145687387,60.5528281681394,65.0748985329434,68.9284992599393,71.4988160678759,73.3656202886121,74.2443712529472,74.1047534476979,74.6068431030084,74.6068431030084,74.6068431030084,74.6068431030084
192,"CUB","Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07538570993158,22.4030349800643,33.1649148812697,41.1834220741566,47.223263083014,51.6826237324451,55.0067580639118,57.3441392065907,58.9248409779454,59.8057086207485,59.8057086207485,59.8057086207485,59.8057086207485
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
